"","trial","rt_col","PartID","Subgroup","reindex"
"425",234,-0.112630813333957,"ABCD_1724","TYP",18
"426",252,0.557378127524453,"ABCD_1724","TYP",19
"427",258,1.50463214735876,"ABCD_1724","TYP",20
"428",270,-0.0664233001713078,"ABCD_1724","TYP",21
"429",282,0.372548074873857,"ABCD_1724","TYP",22
"430",291,3.07568759488882,"ABCD_1724","TYP",23
"431",300,-0.251253352821903,"ABCD_1724","TYP",24
"448",18,-0.592474957917795,"ABCD_1725","TYP",1
"449",36,-1.22792737392289,"ABCD_1725","TYP",2
"450",45,-0.719565441118815,"ABCD_1725","TYP",3
"451",51,-1.21380620912278,"ABCD_1725","TYP",4
"452",63,-1.46798717552482,"ABCD_1725","TYP",5
"453",84,0.777278027693192,"ABCD_1725","TYP",6
"454",96,-0.535990298717342,"ABCD_1725","TYP",7
"455",108,-0.592474957917795,"ABCD_1725","TYP",8
"456",120,1.08794365329568,"ABCD_1725","TYP",9
"457",129,0.353643083689794,"ABCD_1725","TYP",10
"458",135,0.946732005294551,"ABCD_1725","TYP",11
"459",150,-0.281809332315303,"ABCD_1725","TYP",12
"460",159,0.537218226091267,"ABCD_1725","TYP",13
"461",177,-0.620717287518022,"ABCD_1725","TYP",14
"462",186,2.34472732050577,"ABCD_1725","TYP",15
"463",198,1.05970132369546,"ABCD_1725","TYP",16
"464",219,-1.58095649392572,"ABCD_1725","TYP",17
"465",225,1.07382248849557,"ABCD_1725","TYP",18
"466",240,0.410127742890247,"ABCD_1725","TYP",19
"467",258,0.0994621172877551,"ABCD_1725","TYP",20
"468",267,-0.818413594719608,"ABCD_1725","TYP",21
"469",276,0.805520357293419,"ABCD_1725","TYP",22
"470",291,0.155946776488208,"ABCD_1725","TYP",23
"489",18,-0.532768534580125,"ABCD_1727","DD",1
"490",27,-0.165869113348475,"ABCD_1727","DD",2
"491",42,-1.06477269536602,"ABCD_1727","DD",3
"492",57,1.1182788609623,"ABCD_1727","DD",4
"493",72,-0.477733621395377,"ABCD_1727","DD",5
"494",84,0.0909604815136794,"ABCD_1727","DD",6
"495",99,-0.807943100503862,"ABCD_1727","DD",7
"496",111,0.145995394698427,"ABCD_1727","DD",8
"497",126,-1.00973778218127,"ABCD_1727","DD",9
"498",141,2.82436116968947,"ABCD_1727","DD",10
"499",150,-0.0741442580405628,"ABCD_1727","DD",11
"500",162,-0.220904026533223,"ABCD_1727","DD",12
"501",171,-0.936357897934939,"ABCD_1727","DD",13
"502",186,0.0909604815136794,"ABCD_1727","DD",14
"503",198,0.219375278944757,"ABCD_1727","DD",15
"504",204,0.109305452575262,"ABCD_1727","DD",16
"505",222,-0.716218245195949,"ABCD_1727","DD",17
"506",234,-0.807943100503862,"ABCD_1727","DD",18
"507",252,-1.0831176664276,"ABCD_1727","DD",19
"508",258,2.21897712465725,"ABCD_1727","DD",20
"509",270,-0.404353737149047,"ABCD_1727","DD",21
"510",282,0.677999555484318,"ABCD_1727","DD",22
"511",291,-0.367663795025882,"ABCD_1727","DD",23
"512",300,1.17331377414705,"ABCD_1727","DD",24
"529",18,0.085240115877813,"ABCD_1728","TYP",1
"530",36,0.157274016619627,"ABCD_1728","TYP",2
"531",45,-0.188488706941078,"ABCD_1728","TYP",3
"532",51,0.258121477658166,"ABCD_1728","TYP",4
"533",63,0.964053704927938,"ABCD_1728","TYP",5
"534",84,0.214901137213077,"ABCD_1728","TYP",6
"535",96,-0.246115827534529,"ABCD_1728","TYP",7
"536",108,-0.390183629018156,"ABCD_1728","TYP",8
"537",120,1.92930797486824,"ABCD_1728","TYP",9
"538",129,0.344562158548342,"ABCD_1728","TYP",10
"539",135,-0.0732344657541768,"ABCD_1728","TYP",11
"540",150,0.54625708062542,"ABCD_1728","TYP",12
"541",159,-0.260522607682892,"ABCD_1728","TYP",13
"542",177,-1.22577687762319,"ABCD_1728","TYP",14
"543",186,0.906426584334487,"ABCD_1728","TYP",15
"544",198,1.88608763442315,"ABCD_1728","TYP",16
"545",219,-1.24018365777156,"ABCD_1728","TYP",17
"546",225,-0.937641274655939,"ABCD_1728","TYP",18
"547",240,-0.649505671688685,"ABCD_1728","TYP",19
"548",258,-1.32662433866173,"ABCD_1728","TYP",20
"549",267,0.171680796767989,"ABCD_1728","TYP",21
"550",276,-1.32662433866173,"ABCD_1728","TYP",22
"551",291,-1.39865823940355,"ABCD_1728","TYP",23
"552",297,1.79964695353298,"ABCD_1728","TYP",24
"570",15,-0.368674701084698,"ABCD_1729","TYP",1
"571",36,0.282674101596489,"ABCD_1729","TYP",2
"572",48,-0.191034118535283,"ABCD_1729","TYP",3
"573",60,-0.487101756117641,"ABCD_1729","TYP",4
"574",69,0.445511302266785,"ABCD_1729","TYP",5
"576",93,-0.487101756117641,"ABCD_1729","TYP",7
"577",108,0.711972176090907,"ABCD_1729","TYP",8
"578",123,-0.516708519875877,"ABCD_1729","TYP",9
"579",132,2.01466978145328,"ABCD_1729","TYP",10
"580",144,-0.383478082963816,"ABCD_1729","TYP",11
"581",153,-0.620332193029702,"ABCD_1729","TYP",12
"582",159,-0.309461173568226,"ABCD_1729","TYP",13
"583",168,-0.649938956787938,"ABCD_1729","TYP",14
"584",180,-0.709152484304409,"ABCD_1729","TYP",15
"585",201,-2.6039853648315,"ABCD_1729","TYP",16
"587",225,0.711972176090907,"ABCD_1729","TYP",18
"588",237,1.18568039622268,"ABCD_1729","TYP",19
"589",246,0.267870719717371,"ABCD_1729","TYP",20
"590",267,-0.0726070635023404,"ABCD_1729","TYP",21
"591",279,1.97025963581593,"ABCD_1729","TYP",22
"593",297,-0.191034118535283,"ABCD_1729","TYP",24
"612",27,0.105564589363391,"ABCD_1730","TYP",1
"613",39,1.62084577639771,"ABCD_1730","TYP",2
"614",60,1.02685555108026,"ABCD_1730","TYP",3
"615",69,0.760166062162216,"ABCD_1730","TYP",4
"616",75,0.0934423398671166,"ABCD_1730","TYP",5
"617",87,-0.0520246540881777,"ABCD_1730","TYP",6
"618",102,-1.03392686328641,"ABCD_1730","TYP",7
"619",111,0.614699068206922,"ABCD_1730","TYP",8
"620",126,-1.08241586127151,"ABCD_1730","TYP",9
"621",141,-1.34910535018955,"ABCD_1730","TYP",10
"622",147,0.735921563169667,"ABCD_1730","TYP",11
"623",162,-0.718748376383277,"ABCD_1730","TYP",12
"624",168,0.796532810651039,"ABCD_1730","TYP",13
"625",183,-1.45820559565602,"ABCD_1730","TYP",14
"626",195,0.190420335837313,"ABCD_1730","TYP",15
"627",201,0.348009579288882,"ABCD_1730","TYP",16
"628",210,-0.0399024045919032,"ABCD_1730","TYP",17
"629",228,-0.973315615805042,"ABCD_1730","TYP",18
"630",237,-0.77935962386465,"ABCD_1730","TYP",19
"631",249,-0.88845986933112,"ABCD_1730","TYP",20
"632",270,-0.355080891495041,"ABCD_1730","TYP",21
"633",279,2.65123698358104,"ABCD_1730","TYP",22
"634",285,0.517721072236725,"ABCD_1730","TYP",23
"635",300,-0.730870625879552,"ABCD_1730","TYP",24
"652",18,-0.542405454051716,"ABCD_1732","TYP",1
"653",36,-0.908910912055378,"ABCD_1732","TYP",2
"654",45,-0.243771377159843,"ABCD_1732","TYP",3
"655",51,0.163456909510892,"ABCD_1732","TYP",4
"656",63,-1.77766459028628,"ABCD_1732","TYP",5
"657",84,2.10457840930806,"ABCD_1732","TYP",6
"658",96,-0.365939863161064,"ABCD_1732","TYP",7
"659",108,-0.0130086813797601,"ABCD_1732","TYP",8
"660",120,0.394219605290975,"ABCD_1732","TYP",9
"661",129,-1.01750512183424,"ABCD_1732","TYP",10
"662",135,1.46658742685724,"ABCD_1732","TYP",11
"663",150,-0.569554006496432,"ABCD_1732","TYP",12
"664",159,1.68377584641497,"ABCD_1732","TYP",13
"665",177,-1.0310793980566,"ABCD_1732","TYP",14
"666",186,-0.474534072939927,"ABCD_1732","TYP",15
"667",198,0.67927940596049,"ABCD_1732","TYP",16
"668",219,0.8693192730735,"ABCD_1732","TYP",17
"669",225,-0.0673057862691915,"ABCD_1732","TYP",18
"670",240,-0.189474272270412,"ABCD_1732","TYP",19
"671",258,-1.8998330762875,"ABCD_1732","TYP",20
"672",267,0.462090986402764,"ABCD_1732","TYP",21
"673",276,1.08650769263123,"ABCD_1732","TYP",22
"674",291,0.068436975954387,"ABCD_1732","TYP",23
"675",297,0.122734080843818,"ABCD_1732","TYP",24
"693",27,0.454462387626591,"ABCD_1734","TYP",1
"694",39,-2.11712965943119,"ABCD_1734","TYP",2
"695",60,0.513579446179643,"ABCD_1734","TYP",3
"696",69,0.631813563285748,"ABCD_1734","TYP",4
"697",75,-1.06780187011451,"ABCD_1734","TYP",5
"698",87,0.0702015070317498,"ABCD_1734","TYP",6
"699",102,0.217994153414381,"ABCD_1734","TYP",7
"700",111,2.59745576017474,"ABCD_1734","TYP",8
"701",126,-0.299280108924828,"ABCD_1734","TYP",9
"702",141,-1.05302260547625,"ABCD_1734","TYP",10
"703",147,1.16386709026322,"ABCD_1734","TYP",11
"704",162,0.336228270520486,"ABCD_1734","TYP",12
"705",168,0.705709886477064,"ABCD_1734","TYP",13
"706",183,-0.964347017646668,"ABCD_1734","TYP",14
"707",195,-0.0628118747126182,"ABCD_1734","TYP",15
"708",201,0.750047680391853,"ABCD_1734","TYP",16
"709",210,-0.624423930966617,"ABCD_1734","TYP",17
"710",228,-0.181045991818723,"ABCD_1734","TYP",18
"711",237,-0.476631284583985,"ABCD_1734","TYP",19
"712",249,1.10475003171017,"ABCD_1734","TYP",20
"713",270,-1.57029686781546,"ABCD_1734","TYP",21
"714",279,-0.210604521095249,"ABCD_1734","TYP",22
"715",285,0.617034298647485,"ABCD_1734","TYP",23
"716",300,-0.535748343137038,"ABCD_1734","TYP",24
"733",27,1.64511244994798,"ABCD_1735","DD",1
"734",39,1.01448601080126,"ABCD_1735","DD",2
"735",60,0.431156554590533,"ABCD_1735","DD",3
"736",69,-0.546314426086893,"ABCD_1735","DD",4
"737",75,-0.719736696852243,"ABCD_1735","DD",5
"738",87,-0.735502357830911,"ABCD_1735","DD",6
"739",102,-0.956221611532265,"ABCD_1735","DD",7
"740",111,0.336562588718524,"ABCD_1735","DD",8
"741",126,-0.845861984681588,"ABCD_1735","DD",9
"742",141,-1.35036313599897,"ABCD_1735","DD",10
"743",147,-0.278298189449534,"ABCD_1735","DD",11
"744",162,-0.514783104129556,"ABCD_1735","DD",12
"745",168,0.0212493691451611,"ABCD_1735","DD",13
"746",183,-0.609377070001565,"ABCD_1735","DD",14
"747",195,-0.735502357830911,"ABCD_1735","DD",15
"748",201,2.54375512573207,"ABCD_1735","DD",16
"749",210,0.257734283825184,"ABCD_1735","DD",17
"750",228,1.12484563765193,"ABCD_1735","DD",18
"751",237,0.809532418078569,"ABCD_1735","DD",19
"752",249,-1.16117520425495,"ABCD_1735","DD",20
"753",270,1.0933143156946,"ABCD_1735","DD",21
"754",279,0.11584333501717,"ABCD_1735","DD",22
"756",300,-0.940455950553597,"ABCD_1735","DD",24
"773",18,-1.93518265509146,"ABCD_1736","TYP",1
"774",36,0.249627111721857,"ABCD_1736","TYP",2
"775",45,1.50005282731942,"ABCD_1736","TYP",3
"776",51,1.56875753696763,"ABCD_1736","TYP",4
"777",63,2.14587709801266,"ABCD_1736","TYP",5
"778",84,0.758041963118667,"ABCD_1736","TYP",6
