"","ans","PartID","cond","Subgroup","key","corr","trial","task"
"1","1","ABCD_1702","lang1","TYP","1",1,1,"Visual"
"2","2","ABCD_1702","lang1","TYP","2",1,2,"Visual"
"3","1","ABCD_1702","lang1","TYP","2",0,3,"Visual"
"4","2","ABCD_1702","lang1","TYP","2",1,4,"Visual"
"5","2","ABCD_1702","lang1","TYP","1",0,5,"Visual"
"6","2","ABCD_1702","lang1","TYP","1",0,6,"Visual"
"7","2","ABCD_1702","lang1","TYP","2",1,7,"Visual"
"8","1","ABCD_1702","lang1","TYP","1",1,8,"Visual"
"9","1","ABCD_1702","lang1","TYP","1",1,9,"Visual"
"10","2","ABCD_1702","lang1","TYP","2",1,10,"Visual"
"11","1","ABCD_1702","lang1","TYP","1",1,11,"Visual"
"12","1","ABCD_1702","lang1","TYP","2",0,12,"Visual"
"13","2","ABCD_1702","lang1","TYP","1",0,13,"Visual"
"14","1","ABCD_1702","lang1","TYP","1",1,14,"Visual"
"15","1","ABCD_1702","lang1","TYP","2",0,15,"Visual"
"16","1","ABCD_1702","lang1","TYP","2",0,16,"Visual"
"17","2","ABCD_1702","lang1","TYP","1",0,17,"Visual"
"18","1","ABCD_1702","lang1","TYP","1",1,18,"Visual"
"19","1","ABCD_1702","lang1","TYP","2",0,19,"Visual"
"20","2","ABCD_1702","lang1","TYP","1",0,20,"Visual"
"21","2","ABCD_1702","lang1","TYP","2",1,21,"Visual"
"22","2","ABCD_1702","lang1","TYP","2",1,22,"Visual"
"23","1","ABCD_1702","lang1","TYP","1",1,23,"Visual"
"24","2","ABCD_1702","lang1","TYP","2",1,24,"Visual"
"25","2","ABCD_1702","lang1","TYP","2",1,25,"Visual"
"26","1","ABCD_1702","lang1","TYP","2",0,26,"Visual"
"27","1","ABCD_1702","lang1","TYP","1",1,27,"Visual"
"28","2","ABCD_1702","lang1","TYP","2",1,28,"Visual"
"29","1","ABCD_1702","lang1","TYP","1",1,29,"Visual"
"30","2","ABCD_1702","lang1","TYP","2",1,30,"Visual"
"31","1","ABCD_1702","lang1","TYP","1",1,31,"Visual"
"32","2","ABCD_1702","lang1","TYP","1",0,32,"Visual"
"33","1","ABCD_1703","lang1","TYP","1",1,1,"Visual"
"34","2","ABCD_1703","lang1","TYP","2",1,2,"Visual"
"35","2","ABCD_1703","lang1","TYP","2",1,3,"Visual"
"36","2","ABCD_1703","lang1","TYP","2",1,4,"Visual"
"37","1","ABCD_1703","lang1","TYP","1",1,5,"Visual"
"38","1","ABCD_1703","lang1","TYP","1",1,6,"Visual"
"39","2","ABCD_1703","lang1","TYP","2",1,7,"Visual"
"40","1","ABCD_1703","lang1","TYP","1",1,8,"Visual"
"41","2","ABCD_1703","lang1","TYP","1",0,9,"Visual"
"42","1","ABCD_1703","lang1","TYP","2",0,10,"Visual"
"43","1","ABCD_1703","lang1","TYP","1",1,11,"Visual"
"44","1","ABCD_1703","lang1","TYP","2",0,12,"Visual"
"45","2","ABCD_1703","lang1","TYP","1",0,13,"Visual"
"46","1","ABCD_1703","lang1","TYP","1",1,14,"Visual"
"47","2","ABCD_1703","lang1","TYP","2",1,15,"Visual"
"48","2","ABCD_1703","lang1","TYP","2",1,16,"Visual"
"49","2","ABCD_1703","lang1","TYP","1",0,17,"Visual"
"50","1","ABCD_1703","lang1","TYP","1",1,18,"Visual"
"51","1","ABCD_1703","lang1","TYP","2",0,19,"Visual"
"52","1","ABCD_1703","lang1","TYP","1",1,20,"Visual"
"53","2","ABCD_1703","lang1","TYP","2",1,21,"Visual"
"54","2","ABCD_1703","lang1","TYP","2",1,22,"Visual"
"55","1","ABCD_1703","lang1","TYP","1",1,23,"Visual"
"56","2","ABCD_1703","lang1","TYP","2",1,24,"Visual"
"57","2","ABCD_1703","lang1","TYP","2",1,25,"Visual"
"58","1","ABCD_1703","lang1","TYP","2",0,26,"Visual"
"59","1","ABCD_1703","lang1","TYP","1",1,27,"Visual"
"60","2","ABCD_1703","lang1","TYP","2",1,28,"Visual"
"61","2","ABCD_1703","lang1","TYP","1",0,29,"Visual"
"62","2","ABCD_1703","lang1","TYP","2",1,30,"Visual"
"63","2","ABCD_1703","lang1","TYP","1",0,31,"Visual"
"64","1","ABCD_1703","lang1","TYP","1",1,32,"Visual"
"65","1","ABCD_1705","lang2","TYP","1",1,1,"Visual"
"66","1","ABCD_1705","lang2","TYP","1",1,2,"Visual"
"67","2","ABCD_1705","lang2","TYP","2",1,3,"Visual"
"68","1","ABCD_1705","lang2","TYP","1",1,4,"Visual"
"69","1","ABCD_1705","lang2","TYP","1",1,5,"Visual"
"70","1","ABCD_1705","lang2","TYP","1",1,6,"Visual"
"71","2","ABCD_1705","lang2","TYP","2",1,7,"Visual"
"72","2","ABCD_1705","lang2","TYP","2",1,8,"Visual"
"73","2","ABCD_1705","lang2","TYP","2",1,9,"Visual"
"74","2","ABCD_1705","lang2","TYP","2",1,10,"Visual"
"75","1","ABCD_1705","lang2","TYP","1",1,11,"Visual"
"76","1","ABCD_1705","lang2","TYP","1",1,12,"Visual"
"77","1","ABCD_1705","lang2","TYP","1",1,13,"Visual"
"78","2","ABCD_1705","lang2","TYP","2",1,14,"Visual"
"79","2","ABCD_1705","lang2","TYP","2",1,15,"Visual"
"80","1","ABCD_1705","lang2","TYP","1",1,16,"Visual"
"81","2","ABCD_1705","lang2","TYP","2",1,17,"Visual"
"82","2","ABCD_1705","lang2","TYP","2",1,18,"Visual"
"83","1","ABCD_1705","lang2","TYP","1",1,19,"Visual"
"84","1","ABCD_1705","lang2","TYP","1",1,20,"Visual"
"85","2","ABCD_1705","lang2","TYP","2",1,21,"Visual"
"86","1","ABCD_1705","lang2","TYP","1",1,22,"Visual"
"87","1","ABCD_1705","lang2","TYP","2",0,23,"Visual"
"88","1","ABCD_1705","lang2","TYP","1",1,24,"Visual"
"89","2","ABCD_1705","lang2","TYP","2",1,25,"Visual"
"90","1","ABCD_1705","lang2","TYP","1",1,26,"Visual"
"91","2","ABCD_1705","lang2","TYP","2",1,27,"Visual"
"92","1","ABCD_1705","lang2","TYP","1",1,28,"Visual"
"93","1","ABCD_1705","lang2","TYP","1",1,29,"Visual"
"94","2","ABCD_1705","lang2","TYP","2",1,30,"Visual"
"95","2","ABCD_1705","lang2","TYP","2",1,31,"Visual"
"96","2","ABCD_1705","lang2","TYP","2",1,32,"Visual"
"97","1","ABCD_1709","lang1","TYP","1",1,1,"Visual"
"98","2","ABCD_1709","lang1","TYP","2",1,2,"Visual"
"99","2","ABCD_1709","lang1","TYP","2",1,3,"Visual"
"100","2","ABCD_1709","lang1","TYP","2",1,4,"Visual"
"101","1","ABCD_1709","lang1","TYP","1",1,5,"Visual"
"102","1","ABCD_1709","lang1","TYP","1",1,6,"Visual"
"103","2","ABCD_1709","lang1","TYP","2",1,7,"Visual"
"104","2","ABCD_1709","lang1","TYP","1",0,8,"Visual"
"105","1","ABCD_1709","lang1","TYP","1",1,9,"Visual"
"106","2","ABCD_1709","lang1","TYP","2",1,10,"Visual"
"107","2","ABCD_1709","lang1","TYP","1",0,11,"Visual"
"108","1","ABCD_1709","lang1","TYP","2",0,12,"Visual"
"109","2","ABCD_1709","lang1","TYP","1",0,13,"Visual"
"110","2","ABCD_1709","lang1","TYP","1",0,14,"Visual"
"111","1","ABCD_1709","lang1","TYP","2",0,15,"Visual"
"112","2","ABCD_1709","lang1","TYP","2",1,16,"Visual"
"113","1","ABCD_1709","lang1","TYP","1",1,17,"Visual"
"114","1","ABCD_1709","lang1","TYP","1",1,18,"Visual"
"115","2","ABCD_1709","lang1","TYP","2",1,19,"Visual"
"116","1","ABCD_1709","lang1","TYP","1",1,20,"Visual"
"117","1","ABCD_1709","lang1","TYP","2",0,21,"Visual"
"118","1","ABCD_1709","lang1","TYP","2",0,22,"Visual"
"119","1","ABCD_1709","lang1","TYP","1",1,23,"Visual"
"120","2","ABCD_1709","lang1","TYP","2",1,24,"Visual"
"121","2","ABCD_1709","lang1","TYP","2",1,25,"Visual"
"122","1","ABCD_1709","lang1","TYP","2",0,26,"Visual"
"123","2","ABCD_1709","lang1","TYP","1",0,27,"Visual"
"124","1","ABCD_1709","lang1","TYP","2",0,28,"Visual"
"125","2","ABCD_1709","lang1","TYP","1",0,29,"Visual"
"126","2","ABCD_1709","lang1","TYP","2",1,30,"Visual"
"127","1","ABCD_1709","lang1","TYP","1",1,31,"Visual"
"128","2","ABCD_1709","lang1","TYP","1",0,32,"Visual"
"129","1","ABCD_1710","lang1","TYP","1",1,1,"Visual"
"130","2","ABCD_1710","lang1","TYP","2",1,2,"Visual"
"131","2","ABCD_1710","lang1","TYP","2",1,3,"Visual"
"132","2","ABCD_1710","lang1","TYP","2",1,4,"Visual"
"133","1","ABCD_1710","lang1","TYP","1",1,5,"Visual"
"134","1","ABCD_1710","lang1","TYP","1",1,6,"Visual"
"135","2","ABCD_1710","lang1","TYP","2",1,7,"Visual"
"136","1","ABCD_1710","lang1","TYP","1",1,8,"Visual"
"137","1","ABCD_1710","lang1","TYP","1",1,9,"Visual"
"138","2","ABCD_1710","lang1","TYP","2",1,10,"Visual"
"139","1","ABCD_1710","lang1","TYP","1",1,11,"Visual"
"140","2","ABCD_1710","lang1","TYP","2",1,12,"Visual"
"141","1","ABCD_1710","lang1","TYP","1",1,13,"Visual"
"142","1","ABCD_1710","lang1","TYP","1",1,14,"Visual"
"143","2","ABCD_1710","lang1","TYP","2",1,15,"Visual"
"144","2","ABCD_1710","lang1","TYP","2",1,16,"Visual"
"145","1","ABCD_1710","lang1","TYP","1",1,17,"Visual"
"146","1","ABCD_1710","lang1","TYP","1",1,18,"Visual"
"147","2","ABCD_1710","lang1","TYP","2",1,19,"Visual"
"148","1","ABCD_1710","lang1","TYP","1",1,20,"Visual"
"149","2","ABCD_1710","lang1","TYP","2",1,21,"Visual"
"150","2","ABCD_1710","lang1","TYP","2",1,22,"Visual"
"151","1","ABCD_1710","lang1","TYP","1",1,23,"Visual"
"152","2","ABCD_1710","lang1","TYP","2",1,24,"Visual"
"153","2","ABCD_1710","lang1","TYP","2",1,25,"Visual"
"154","2","ABCD_1710","lang1","TYP","2",1,26,"Visual"
"155","1","ABCD_1710","lang1","TYP","1",1,27,"Visual"
"156","2","ABCD_1710","lang1","TYP","2",1,28,"Visual"
"157","1","ABCD_1710","lang1","TYP","1",1,29,"Visual"
"158","2","ABCD_1710","lang1","TYP","2",1,30,"Visual"
"159","2","ABCD_1710","lang1","TYP","1",0,31,"Visual"
"160","1","ABCD_1710","lang1","TYP","1",1,32,"Visual"
"161","2","ABCD_1711","lang1","DD","1",0,1,"Visual"
"162","1","ABCD_1711","lang1","DD","2",0,2,"Visual"
"163","2","ABCD_1711","lang1","DD","2",1,3,"Visual"
"164","2","ABCD_1711","lang1","DD","2",1,4,"Visual"
"165","1","ABCD_1711","lang1","DD","1",1,5,"Visual"
"166","1","ABCD_1711","lang1","DD","1",1,6,"Visual"
"167","2","ABCD_1711","lang1","DD","2",1,7,"Visual"
"168","2","ABCD_1711","lang1","DD","1",0,8,"Visual"
"169","2","ABCD_1711","lang1","DD","1",0,9,"Visual"
"170","1","ABCD_1711","lang1","DD","2",0,10,"Visual"
"171","1","ABCD_1711","lang1","DD","1",1,11,"Visual"
"172","2","ABCD_1711","lang1","DD","2",1,12,"Visual"
"173","2","ABCD_1711","lang1","DD","1",0,13,"Visual"
"174","2","ABCD_1711","lang1","DD","1",0,14,"Visual"
"175","2","ABCD_1711","lang1","DD","2",1,15,"Visual"
"176","2","ABCD_1711","lang1","DD","2",1,16,"Visual"
"177","1","ABCD_1711","lang1","DD","1",1,17,"Visual"
"178","2","ABCD_1711","lang1","DD","1",0,18,"Visual"
"179","1","ABCD_1711","lang1","DD","2",0,19,"Visual"
"180","1","ABCD_1711","lang1","DD","1",1,20,"Visual"
"181","2","ABCD_1711","lang1","DD","2",1,21,"Visual"
"182","1","ABCD_1711","lang1","DD","2",0,22,"Visual"
"183","1","ABCD_1711","lang1","DD","1",1,23,"Visual"
"184","2","ABCD_1711","lang1","DD","2",1,24,"Visual"
"185","2","ABCD_1711","lang1","DD","2",1,25,"Visual"
"186","2","ABCD_1711","lang1","DD","2",1,26,"Visual"
"187","2","ABCD_1711","lang1","DD","1",0,27,"Visual"
"188","2","ABCD_1711","lang1","DD","2",1,28,"Visual"
"189","1","ABCD_1711","lang1","DD","1",1,29,"Visual"
"190","2","ABCD_1711","lang1","DD","2",1,30,"Visual"
"191","2","ABCD_1711","lang1","DD","1",0,31,"Visual"
"192","1","ABCD_1711","lang1","DD","1",1,32,"Visual"
"193","1","ABCD_1714","lang1","DD","1",1,1,"Visual"
"194","2","ABCD_1714","lang1","DD","2",1,2,"Visual"
"195","2","ABCD_1714","lang1","DD","2",1,3,"Visual"
"196","1","ABCD_1714","lang1","DD","2",0,4,"Visual"
"197","1","ABCD_1714","lang1","DD","1",1,5,"Visual"
"198","2","ABCD_1714","lang1","DD","1",0,6,"Visual"
"199","1","ABCD_1714","lang1","DD","2",0,7,"Visual"
"200","2","ABCD_1714","lang1","DD","1",0,8,"Visual"
"201","1","ABCD_1714","lang1","DD","1",1,9,"Visual"
"202","2","ABCD_1714","lang1","DD","2",1,10,"Visual"
"203","2","ABCD_1714","lang1","DD","1",0,11,"Visual"
"204","2","ABCD_1714","lang1","DD","2",1,12,"Visual"
"205","2","ABCD_1714","lang1","DD","1",0,13,"Visual"
"206","2","ABCD_1714","lang1","DD","1",0,14,"Visual"
"207","1","ABCD_1714","lang1","DD","2",0,15,"Visual"
"208","1","ABCD_1714","lang1","DD","2",0,16,"Visual"
"209","1","ABCD_1714","lang1","DD","1",1,17,"Visual"
"210","2","ABCD_1714","lang1","DD","1",0,18,"Visual"
"211","2","ABCD_1714","lang1","DD","2",1,19,"Visual"
"212","2","ABCD_1714","lang1","DD","1",0,20,"Visual"
"213","2","ABCD_1714","lang1","DD","2",1,21,"Visual"
"214","2","ABCD_1714","lang1","DD","2",1,22,"Visual"
"215","2","ABCD_1714","lang1","DD","1",0,23,"Visual"
"216","2","ABCD_1714","lang1","DD","2",1,24,"Visual"
"217","2","ABCD_1714","lang1","DD","2",1,25,"Visual"
"218","2","ABCD_1714","lang1","DD","2",1,26,"Visual"
"219","2","ABCD_1714","lang1","DD","1",0,27,"Visual"
"220","2","ABCD_1714","lang1","DD","2",1,28,"Visual"
"221","1","ABCD_1714","lang1","DD","1",1,29,"Visual"
"222","2","ABCD_1714","lang1","DD","2",1,30,"Visual"
"223","2","ABCD_1714","lang1","DD","1",0,31,"Visual"
"224","1","ABCD_1714","lang1","DD","1",1,32,"Visual"
"225","2","ABCD_1716","lang1","TYP","1",0,1,"Visual"
"226","2","ABCD_1716","lang1","TYP","2",1,2,"Visual"
"227","2","ABCD_1716","lang1","TYP","2",1,3,"Visual"
"228","2","ABCD_1716","lang1","TYP","2",1,4,"Visual"
"229","1","ABCD_1716","lang1","TYP","1",1,5,"Visual"
"230","1","ABCD_1716","lang1","TYP","1",1,6,"Visual"
"231","2","ABCD_1716","lang1","TYP","2",1,7,"Visual"
"232","1","ABCD_1716","lang1","TYP","1",1,8,"Visual"
"233","1","ABCD_1716","lang1","TYP","1",1,9,"Visual"
"234","2","ABCD_1716","lang1","TYP","2",1,10,"Visual"
"235","1","ABCD_1716","lang1","TYP","1",1,11,"Visual"
"236","2","ABCD_1716","lang1","TYP","2",1,12,"Visual"
"237","1","ABCD_1716","lang1","TYP","1",1,13,"Visual"
"238","1","ABCD_1716","lang1","TYP","1",1,14,"Visual"
"239","2","ABCD_1716","lang1","TYP","2",1,15,"Visual"
"240","2","ABCD_1716","lang1","TYP","2",1,16,"Visual"
"241","1","ABCD_1716","lang1","TYP","1",1,17,"Visual"
"242","1","ABCD_1716","lang1","TYP","1",1,18,"Visual"
"243","2","ABCD_1716","lang1","TYP","2",1,19,"Visual"
"244","2","ABCD_1716","lang1","TYP","1",0,20,"Visual"
"245","2","ABCD_1716","lang1","TYP","2",1,21,"Visual"
"246","2","ABCD_1716","lang1","TYP","2",1,22,"Visual"
"247","1","ABCD_1716","lang1","TYP","1",1,23,"Visual"
"248","2","ABCD_1716","lang1","TYP","2",1,24,"Visual"
"249","2","ABCD_1716","lang1","TYP","2",1,25,"Visual"
"250","2","ABCD_1716","lang1","TYP","2",1,26,"Visual"
"251","1","ABCD_1716","lang1","TYP","1",1,27,"Visual"
"252","2","ABCD_1716","lang1","TYP","2",1,28,"Visual"
"253","1","ABCD_1716","lang1","TYP","1",1,29,"Visual"
"254","2","ABCD_1716","lang1","TYP","2",1,30,"Visual"
"255","1","ABCD_1716","lang1","TYP","1",1,31,"Visual"
"256","1","ABCD_1716","lang1","TYP","1",1,32,"Visual"
"257","1","ABCD_1720","lang2","TYP","1",1,1,"Visual"
"258","2","ABCD_1720","lang2","TYP","1",0,2,"Visual"
"259","1","ABCD_1720","lang2","TYP","2",0,3,"Visual"
"260","2","ABCD_1720","lang2","TYP","1",0,4,"Visual"
"261","2","ABCD_1720","lang2","TYP","1",0,5,"Visual"
"262","2","ABCD_1720","lang2","TYP","1",0,6,"Visual"
"263","1","ABCD_1720","lang2","TYP","2",0,7,"Visual"
"264","1","ABCD_1720","lang2","TYP","2",0,8,"Visual"
"265","1","ABCD_1720","lang2","TYP","2",0,9,"Visual"
"266","2","ABCD_1720","lang2","TYP","2",1,10,"Visual"
"267","2","ABCD_1720","lang2","TYP","1",0,11,"Visual"
"268","2","ABCD_1720","lang2","TYP","1",0,12,"Visual"
"269","2","ABCD_1720","lang2","TYP","1",0,13,"Visual"
"270","2","ABCD_1720","lang2","TYP","2",1,14,"Visual"
"271","2","ABCD_1720","lang2","TYP","2",1,15,"Visual"
"272","1","ABCD_1720","lang2","TYP","1",1,16,"Visual"
"273","1","ABCD_1720","lang2","TYP","2",0,17,"Visual"
"274","1","ABCD_1720","lang2","TYP","2",0,18,"Visual"
"275","2","ABCD_1720","lang2","TYP","1",0,19,"Visual"
"276","2","ABCD_1720","lang2","TYP","1",0,20,"Visual"
"277","1","ABCD_1720","lang2","TYP","2",0,21,"Visual"
"278","2","ABCD_1720","lang2","TYP","1",0,22,"Visual"
"279","1","ABCD_1720","lang2","TYP","2",0,23,"Visual"
"280","2","ABCD_1720","lang2","TYP","1",0,24,"Visual"
"281","1","ABCD_1720","lang2","TYP","2",0,25,"Visual"
"282","2","ABCD_1720","lang2","TYP","1",0,26,"Visual"
"283","1","ABCD_1720","lang2","TYP","2",0,27,"Visual"
"284","2","ABCD_1720","lang2","TYP","1",0,28,"Visual"
"285","2","ABCD_1720","lang2","TYP","1",0,29,"Visual"
"286","2","ABCD_1720","lang2","TYP","2",1,30,"Visual"
"287","1","ABCD_1720","lang2","TYP","2",0,31,"Visual"
"288","1","ABCD_1720","lang2","TYP","2",0,32,"Visual"
"289","2","ABCD_1721","lang1","TYP","1",0,1,"Visual"
"290","2","ABCD_1721","lang1","TYP","2",1,2,"Visual"
"291","1","ABCD_1721","lang1","TYP","2",0,3,"Visual"
"292","2","ABCD_1721","lang1","TYP","2",1,4,"Visual"
"293","2","ABCD_1721","lang1","TYP","1",0,5,"Visual"
"294","2","ABCD_1721","lang1","TYP","1",0,6,"Visual"
"295","2","ABCD_1721","lang1","TYP","2",1,7,"Visual"
"296","1","ABCD_1721","lang1","TYP","1",1,8,"Visual"
"297","1","ABCD_1721","lang1","TYP","1",1,9,"Visual"
"298","2","ABCD_1721","lang1","TYP","2",1,10,"Visual"
"299","1","ABCD_1721","lang1","TYP","1",1,11,"Visual"
"300","1","ABCD_1721","lang1","TYP","2",0,12,"Visual"
"301","1","ABCD_1721","lang1","TYP","1",1,13,"Visual"
"302","2","ABCD_1721","lang1","TYP","1",0,14,"Visual"
"303","1","ABCD_1721","lang1","TYP","2",0,15,"Visual"
"304","2","ABCD_1721","lang1","TYP","2",1,16,"Visual"
"305","2","ABCD_1721","lang1","TYP","1",0,17,"Visual"
"306","2","ABCD_1721","lang1","TYP","1",0,18,"Visual"
"307","1","ABCD_1721","lang1","TYP","2",0,19,"Visual"
"308","1","ABCD_1721","lang1","TYP","1",1,20,"Visual"
"309","1","ABCD_1721","lang1","TYP","2",0,21,"Visual"
"310","1","ABCD_1721","lang1","TYP","2",0,22,"Visual"
"311","1","ABCD_1721","lang1","TYP","1",1,23,"Visual"
"312","2","ABCD_1721","lang1","TYP","2",1,24,"Visual"
"313","1","ABCD_1721","lang1","TYP","2",0,25,"Visual"
"314","2","ABCD_1721","lang1","TYP","2",1,26,"Visual"
"315","1","ABCD_1721","lang1","TYP","1",1,27,"Visual"
"316","2","ABCD_1721","lang1","TYP","2",1,28,"Visual"
"317","1","ABCD_1721","lang1","TYP","1",1,29,"Visual"
"318","2","ABCD_1721","lang1","TYP","2",1,30,"Visual"
"319","1","ABCD_1721","lang1","TYP","1",1,31,"Visual"
"320","1","ABCD_1721","lang1","TYP","1",1,32,"Visual"
"321","1","ABCD_1724","lang1","TYP","1",1,1,"Visual"
"322","2","ABCD_1724","lang1","TYP","2",1,2,"Visual"
"323","1","ABCD_1724","lang1","TYP","2",0,3,"Visual"
"324","1","ABCD_1724","lang1","TYP","2",0,4,"Visual"
"325","1","ABCD_1724","lang1","TYP","1",1,5,"Visual"
"326","1","ABCD_1724","lang1","TYP","1",1,6,"Visual"
"327","1","ABCD_1724","lang1","TYP","2",0,7,"Visual"
"328","2","ABCD_1724","lang1","TYP","1",0,8,"Visual"
"329","1","ABCD_1724","lang1","TYP","1",1,9,"Visual"
"330","2","ABCD_1724","lang1","TYP","2",1,10,"Visual"
"331","1","ABCD_1724","lang1","TYP","1",1,11,"Visual"
"332","2","ABCD_1724","lang1","TYP","2",1,12,"Visual"
"333","1","ABCD_1724","lang1","TYP","1",1,13,"Visual"
"334","2","ABCD_1724","lang1","TYP","1",0,14,"Visual"
"335","2","ABCD_1724","lang1","TYP","2",1,15,"Visual"
"336","1","ABCD_1724","lang1","TYP","2",0,16,"Visual"
"337","1","ABCD_1724","lang1","TYP","1",1,17,"Visual"
"338","2","ABCD_1724","lang1","TYP","1",0,18,"Visual"
"339","2","ABCD_1724","lang1","TYP","2",1,19,"Visual"
"340","2","ABCD_1724","lang1","TYP","1",0,20,"Visual"
"341","2","ABCD_1724","lang1","TYP","2",1,21,"Visual"
"342","1","ABCD_1724","lang1","TYP","2",0,22,"Visual"
"343","2","ABCD_1724","lang1","TYP","1",0,23,"Visual"
"344","1","ABCD_1724","lang1","TYP","2",0,24,"Visual"
"345","1","ABCD_1724","lang1","TYP","2",0,25,"Visual"
"346","2","ABCD_1724","lang1","TYP","2",1,26,"Visual"
"347","1","ABCD_1724","lang1","TYP","1",1,27,"Visual"
"348","2","ABCD_1724","lang1","TYP","2",1,28,"Visual"
"349","1","ABCD_1724","lang1","TYP","1",1,29,"Visual"
"350","2","ABCD_1724","lang1","TYP","2",1,30,"Visual"
"351","2","ABCD_1724","lang1","TYP","1",0,31,"Visual"
"352","1","ABCD_1724","lang1","TYP","1",1,32,"Visual"
"353","1","ABCD_1725","lang2","TYP","1",1,1,"Visual"
"354","1","ABCD_1725","lang2","TYP","1",1,2,"Visual"
"355","1","ABCD_1725","lang2","TYP","2",0,3,"Visual"
"356","1","ABCD_1725","lang2","TYP","1",1,4,"Visual"
"357","2","ABCD_1725","lang2","TYP","1",0,5,"Visual"
"358","2","ABCD_1725","lang2","TYP","1",0,6,"Visual"
"359","2","ABCD_1725","lang2","TYP","2",1,7,"Visual"
"360","2","ABCD_1725","lang2","TYP","2",1,8,"Visual"
"361","1","ABCD_1725","lang2","TYP","2",0,9,"Visual"
"362","2","ABCD_1725","lang2","TYP","2",1,10,"Visual"
"363","1","ABCD_1725","lang2","TYP","1",1,11,"Visual"
"364","1","ABCD_1725","lang2","TYP","1",1,12,"Visual"
"365","2","ABCD_1725","lang2","TYP","1",0,13,"Visual"
"366","2","ABCD_1725","lang2","TYP","2",1,14,"Visual"
"367","2","ABCD_1725","lang2","TYP","2",1,15,"Visual"
"368","1","ABCD_1725","lang2","TYP","1",1,16,"Visual"
"369","2","ABCD_1725","lang2","TYP","2",1,17,"Visual"
"370","2","ABCD_1725","lang2","TYP","2",1,18,"Visual"
"371","1","ABCD_1725","lang2","TYP","1",1,19,"Visual"
"372","1","ABCD_1725","lang2","TYP","1",1,20,"Visual"
"373","2","ABCD_1725","lang2","TYP","2",1,21,"Visual"
"374","1","ABCD_1725","lang2","TYP","1",1,22,"Visual"
"375","2","ABCD_1725","lang2","TYP","2",1,23,"Visual"
"376","1","ABCD_1725","lang2","TYP","1",1,24,"Visual"
"377","2","ABCD_1725","lang2","TYP","2",1,25,"Visual"
"378","1","ABCD_1725","lang2","TYP","1",1,26,"Visual"
"379","2","ABCD_1725","lang2","TYP","2",1,27,"Visual"
"380","1","ABCD_1725","lang2","TYP","1",1,28,"Visual"
"381","2","ABCD_1725","lang2","TYP","1",0,29,"Visual"
"382","2","ABCD_1725","lang2","TYP","2",1,30,"Visual"
"383","2","ABCD_1725","lang2","TYP","2",1,31,"Visual"
"384","2","ABCD_1725","lang2","TYP","2",1,32,"Visual"
"385","1","ABCD_1727","lang1","DD","1",1,1,"Visual"
"386","1","ABCD_1727","lang1","DD","2",0,2,"Visual"
"387","1","ABCD_1727","lang1","DD","2",0,3,"Visual"
"388","2","ABCD_1727","lang1","DD","2",1,4,"Visual"
"389","2","ABCD_1727","lang1","DD","1",0,5,"Visual"
"390","1","ABCD_1727","lang1","DD","1",1,6,"Visual"
"391","2","ABCD_1727","lang1","DD","2",1,7,"Visual"
"392","1","ABCD_1727","lang1","DD","1",1,8,"Visual"
"393","1","ABCD_1727","lang1","DD","1",1,9,"Visual"
"394","2","ABCD_1727","lang1","DD","2",1,10,"Visual"
"395","1","ABCD_1727","lang1","DD","1",1,11,"Visual"
"396","2","ABCD_1727","lang1","DD","2",1,12,"Visual"
"397","1","ABCD_1727","lang1","DD","1",1,13,"Visual"
"398","1","ABCD_1727","lang1","DD","1",1,14,"Visual"
"399","2","ABCD_1727","lang1","DD","2",1,15,"Visual"
"400","1","ABCD_1727","lang1","DD","2",0,16,"Visual"
"401","1","ABCD_1727","lang1","DD","1",1,17,"Visual"
"402","1","ABCD_1727","lang1","DD","1",1,18,"Visual"
"403","2","ABCD_1727","lang1","DD","2",1,19,"Visual"
"404","1","ABCD_1727","lang1","DD","1",1,20,"Visual"
"405","2","ABCD_1727","lang1","DD","2",1,21,"Visual"
"406","2","ABCD_1727","lang1","DD","2",1,22,"Visual"
"407","1","ABCD_1727","lang1","DD","1",1,23,"Visual"
"408","2","ABCD_1727","lang1","DD","2",1,24,"Visual"
"409","1","ABCD_1727","lang1","DD","2",0,25,"Visual"
"410","2","ABCD_1727","lang1","DD","2",1,26,"Visual"
"411","1","ABCD_1727","lang1","DD","1",1,27,"Visual"
"412","2","ABCD_1727","lang1","DD","2",1,28,"Visual"
"413","1","ABCD_1727","lang1","DD","1",1,29,"Visual"
"414","2","ABCD_1727","lang1","DD","2",1,30,"Visual"
"415","1","ABCD_1727","lang1","DD","1",1,31,"Visual"
"416","1","ABCD_1727","lang1","DD","1",1,32,"Visual"
"417","2","ABCD_1728","lang2","TYP","1",0,1,"Visual"
"418","1","ABCD_1728","lang2","TYP","1",1,2,"Visual"
"419","1","ABCD_1728","lang2","TYP","2",0,3,"Visual"
"420","2","ABCD_1728","lang2","TYP","1",0,4,"Visual"
"421","1","ABCD_1728","lang2","TYP","1",1,5,"Visual"
"422","1","ABCD_1728","lang2","TYP","1",1,6,"Visual"
"423","2","ABCD_1728","lang2","TYP","2",1,7,"Visual"
"424","2","ABCD_1728","lang2","TYP","2",1,8,"Visual"
"425","2","ABCD_1728","lang2","TYP","2",1,9,"Visual"
"426","2","ABCD_1728","lang2","TYP","2",1,10,"Visual"
